time_updated|time_updatedISO|time_updateduk|disclaimer|chartName|bpi_USD_code|bpi_USD_symbol|bpi_USD_rate|bpi_USD_description|bpi_USD_rate_float|bpi_GBP_code|bpi_GBP_symbol|bpi_GBP_rate|bpi_GBP_description|bpi_GBP_rate_float|bpi_EUR_code|bpi_EUR_symbol|bpi_EUR_rate|bpi_EUR_description|bpi_EUR_rate_float|ETL_time
Jul 13, 2024 14:42:08 UTC|2024-07-13T14:42:08+00:00|Jul 13, 2024 at 15:42 BST|This data was produced from the CoinDesk Bitcoin Price Index (USD). Non-USD currency data converted using hourly conversion rate from openexchangerates.org|Bitcoin|USD|&#36;|58,729.21|United States Dollar|58729.2102|GBP|&pound;|45,249.388|British Pound Sterling|45249.3882|EUR|&euro;|53,773.933|Euro|53773.933|2024-42-07/13/24 09:42:29
