time_updated|time_updatedISO|time_updateduk|disclaimer|chartName|bpi_USD_code|bpi_USD_symbol|bpi_USD_rate|bpi_USD_description|bpi_USD_rate_float|bpi_GBP_code|bpi_GBP_symbol|bpi_GBP_rate|bpi_GBP_description|bpi_GBP_rate_float|bpi_EUR_code|bpi_EUR_symbol|bpi_EUR_rate|bpi_EUR_description|bpi_EUR_rate_float|ETL_time
Jul 20, 2024 13:25:59 UTC|2024-07-20T13:25:59+00:00|Jul 20, 2024 at 14:25 BST|This data was produced from the CoinDesk Bitcoin Price Index (USD). Non-USD currency data converted using hourly conversion rate from openexchangerates.org|Bitcoin|USD|&#36;|66,591.331|United States Dollar|66591.3307|GBP|&pound;|51,553.277|British Pound Sterling|51553.2769|EUR|&euro;|61,140.631|Euro|61140.6305|2024-26-07/20/24 08:26:23
