time_updated,time_updatedISO,time_updateduk,disclaimer,chartName,bpi_USD_code,bpi_USD_symbol,bpi_USD_rate,bpi_USD_description,bpi_USD_rate_float,bpi_GBP_code,bpi_GBP_symbol,bpi_GBP_rate,bpi_GBP_description,bpi_GBP_rate_float,bpi_EUR_code,bpi_EUR_symbol,bpi_EUR_rate,bpi_EUR_description,bpi_EUR_rate_float,ETL_time
"Jul 5, 2024 16:00:04 UTC",2024-07-05T16:00:04+00:00,"Jul 5, 2024 at 17:00 BST",This data was produced from the CoinDesk Bitcoin Price Index (USD). Non-USD currency data converted using hourly conversion rate from openexchangerates.org,Bitcoin,USD,&#36;,"56,712.112",United States Dollar,56712.1116,GBP,&pound;,"44,313.426",British Pound Sterling,44313.4262,EUR,&euro;,"52,395.129",Euro,52395.129,2024-00-07/05/24 11:00:15
