time_updated|time_updatedISO|time_updateduk|disclaimer|chartName|bpi_USD_code|bpi_USD_symbol|bpi_USD_rate|bpi_USD_description|bpi_USD_rate_float|bpi_GBP_code|bpi_GBP_symbol|bpi_GBP_rate|bpi_GBP_description|bpi_GBP_rate_float|bpi_EUR_code|bpi_EUR_symbol|bpi_EUR_rate|bpi_EUR_description|bpi_EUR_rate_float|ETL_time
Jul 13, 2024 14:45:21 UTC|2024-07-13T14:45:21+00:00|Jul 13, 2024 at 15:45 BST|This data was produced from the CoinDesk Bitcoin Price Index (USD). Non-USD currency data converted using hourly conversion rate from openexchangerates.org|Bitcoin|USD|&#36;|58,754.602|United States Dollar|58754.6021|GBP|&pound;|45,268.952|British Pound Sterling|45268.952|EUR|&euro;|53,797.183|Euro|53797.1825|2024-45-07/13/24 09:45:34
