time_updated|time_updatedISO|time_updateduk|disclaimer|chartName|bpi_USD_code|bpi_USD_symbol|bpi_USD_rate|bpi_USD_description|bpi_USD_rate_float|bpi_GBP_code|bpi_GBP_symbol|bpi_GBP_rate|bpi_GBP_description|bpi_GBP_rate_float|bpi_EUR_code|bpi_EUR_symbol|bpi_EUR_rate|bpi_EUR_description|bpi_EUR_rate_float|ETL_time
Jul 13, 2024 15:09:12 UTC|2024-07-13T15:09:12+00:00|Jul 13, 2024 at 16:09 BST|This data was produced from the CoinDesk Bitcoin Price Index (USD). Non-USD currency data converted using hourly conversion rate from openexchangerates.org|Bitcoin|USD|&#36;|58,806.407|United States Dollar|58806.4067|GBP|&pound;|45,308.866|British Pound Sterling|45308.8662|EUR|&euro;|53,844.616|Euro|53844.6161|2024-09-07/13/24 10:09:28
